Game ID,Year,Region,Team Blue,Team Red,Winner,FT5 Winner,Champ 1,Champ 2,Champ 3,Champ 4,Champ 5,Champ 6,Champ 7,Champ 8,Champ 9,Champ 10
63091,2025,LPL,Top Esports,Anyone s Legend,Anyone s Legend,N/A,Urgot,Lee Sin,Azir,Tristana,Lulu,Jax,Volibear,Sylas,Jinx,Seraphine
63093,2025,LPL,Bilibili Gaming,LNG Esports,Bilibili Gaming,N/A,KSante,Viego,Aurora,Miss Fortune,Rell,Ambessa,Zyra,Jayce,Ziggs,Nautilus
63094,2025,LPL,LNG Esports,Bilibili Gaming,Bilibili Gaming,N/A,Rumble,Vi,Yone,Ezreal,Braum,Galio,Xin Zhao,Corki,Varus,Elise
63095,2025,LPL,LNG Esports,Bilibili Gaming,Bilibili Gaming,N/A,Poppy,Nocturne,Akali,Jinx,Alistar,Jax,Pantheon,Azir,Xayah,Bard
63098,2025,LPL,Invictus Gaming,Royal Never Give Up,Royal Never Give Up,N/A,Jayce,Zyra,Corki,Kaisa,Maokai,Ambessa,Karthus,Yone,Ezreal,Nautilus
63099,2025,LPL,Invictus Gaming,Royal Never Give Up,Invictus Gaming,N/A,Ornn,Nocturne,Akali,Kalista,Renata Glasc,Udyr,Wukong,Azir,Varus,Neeko
63100,2025,LPL,Royal Never Give Up,Invictus Gaming,Invictus Gaming,N/A,Jax,Kindred,Galio,Ashe,Alistar,Gragas,Vi,Swain,Miss Fortune,Rell
63101,2025,LPL,Invictus Gaming,Royal Never Give Up,Invictus Gaming,N/A,Renekton,Zac,Zeri,Caitlyn,Braum,Volibear,Xin Zhao,Smolder,Ziggs,Leona
63103,2025,LPL,KT Challengers,OK BRION Challengers,KT Challengers,KT Challengers,Ambessa,Sejuani,Corki,Viktor,Rell,KSante,Xin Zhao,Galio,Varus,Rakan
63361,2025,LPL,Ninjas in Pyjamas,Funplus Phoenix,Ninjas in Pyjamas,N/A,KSante,Viego,Aurora,Miss Fortune,Leona,Jayce,Sejuani,Viktor,Corki,Rell
63362,2025,LPL,Funplus Phoenix,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Udyr,Wukong,Orianna,Ashe,Renata Glasc,Maokai,Nocturne,Ryze,Jhin,Rakan
63363,2025,LPL,Funplus Phoenix,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Ornn,Karthus,Tristana,Varus,Nautilus,Renekton,Zyra,Sylas,Sivir,Neeko
63366,2025,LPL,JD Gaming,Weibo Gaming,Weibo Gaming,N/A,KSante,Nocturne,Orianna,Xayah,Nautilus,Ambessa,Vi,Jayce,Kaisa,Rakan
63367,2025,LPL,JD Gaming,Weibo Gaming,JD Gaming,N/A,Renekton,Nidalee,Hwei,Miss Fortune,Leona,Jax,Zyra,Lucian,Ziggs,Pyke
63368,2025,LPL,Weibo Gaming,JD Gaming,Weibo Gaming,N/A,Camille,Xin Zhao,Aurora,Caitlyn,Braum,Sion,Pantheon,Viktor,Corki,Neeko
63369,2025,LPL,JD Gaming,Weibo Gaming,JD Gaming,N/A,Kennen,Lee Sin,Ryze,Kalista,Renata Glasc,Maokai,Wukong,LeBlanc,Varus,Rell
63370,2025,LPL,Weibo Gaming,JD Gaming,JD Gaming,N/A,Galio,Viego,Taliyah,Jinx,Elise,Poppy,Lillia,Tristana,Ezreal,Karma
63371,2025,LPL,Galions,Team BDS Academy,Galions,Galions,Jayce,Xin Zhao,Viktor,Corki,Leona,KSante,Zyra,Yone,Jhin,Rell
63835,2025,LPL,Team WE,Anyone s Legend,Anyone s Legend,N/A,Rumble,Jax,Azir,Ezreal,Leona,Jayce,Xin Zhao,LeBlanc,Varus,Rell
63836,2025,LPL,Team WE,Anyone s Legend,Anyone s Legend,N/A,Maokai,Vi,Taliyah,Ashe,Braum,Ambessa,Wukong,Aurora,Jhin,Bard
63837,2025,LPL,Team WE,Anyone s Legend,Team WE,N/A,Ornn,Viego,Yone,Ziggs,Nautilus,Sett,Nidalee,Smolder,Miss Fortune,Elise
63838,2025,LPL,Anyone s Legend,Team WE,Anyone s Legend,N/A,Camille,Sejuani,Galio,Zeri,Lulu,Udyr,Pantheon,Orianna,Jinx,Thresh
63840,2025,LPL,Team UNiTY,Dynamo Eclot Talents,Team UNiTY,Dynamo Eclot Talents,KSante,Wukong,Viktor,Kalista,Leona,Jayce,Viego,Syndra,Caitlyn,Poppy
63895,2025,LPL,Edward Gaming,LNG Esports,Edward Gaming,N/A,Jayce,Xin Zhao,Viktor,Miss Fortune,Rell,Wukong,Sejuani,Corki,Varus,Braum
63896,2025,LPL,LNG Esports,Edward Gaming,Edward Gaming,N/A,Rumble,Viego,Azir,Ezreal,Leona,Galio,Nocturne,Akali,Ashe,Nautilus
63897,2025,LPL,LNG Esports,Edward Gaming,Edward Gaming,N/A,KSante,Pantheon,Aurora,Caitlyn,Lux,Ambessa,Zyra,Taliyah,Kaisa,Alistar
63900,2025,LPL,Ultra Prime,OMG,OMG,N/A,Ambessa,Sejuani,Taliyah,Kalista,Neeko,Jayce,Poppy,Ahri,Miss Fortune,Rell
63901,2025,LPL,Ultra Prime,OMG,Ultra Prime,N/A,Gragas,Nidalee,Yone,Corki,Maokai,Renekton,Zyra,Smolder,Ezreal,Nautilus
63902,2025,LPL,OMG,Ultra Prime,Ultra Prime,N/A,Gnar,Wukong,Aurora,Jhin,Leona,Jax,Vi,Galio,Ziggs,Alistar
63903,2025,LPL,OMG,Ultra Prime,OMG,N/A,Sion,Xin Zhao,Orianna,Jinx,Braum,Camille,Lee Sin,Syndra,Ashe,Elise
63904,2025,LPL,Ultra Prime,OMG,OMG,N/A,KSante,Lillia,Tryndamere,Xayah,Blitzcrank,Rumble,Volibear,Sylas,Kaisa,Rakan
63905,2025,LPL,Royal Never Give Up,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Rumble,Nocturne,Corki,Xayah,Rell,Ambessa,Xin Zhao,Aurora,Kaisa,Rakan
63906,2025,LPL,Royal Never Give Up,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Camille,Zyra,Yone,Jhin,Nautilus,Gragas,Nidalee,Pantheon,Miss Fortune,Leona
63907,2025,LPL,Ninjas in Pyjamas,Royal Never Give Up,Ninjas in Pyjamas,N/A,Udyr,Viego,Ryze,Ezreal,Karma,Jax,Sejuani,Azir,Aphelios,Thresh
63910,2025,LPL,Bilibili Gaming,TT,TT,N/A,KSante,Zyra,Smolder,Corki,Rell,Rumble,Sejuani,Yone,Ashe,Braum
63911,2025,LPL,TT,Bilibili Gaming,TT,N/A,Ornn,Nidalee,Jayce,Jhin,Leona,Gnar,Xin Zhao,Akali,Varus,Rakan
63912,2025,LPL,Bilibili Gaming,TT,Bilibili Gaming,N/A,Jax,Nocturne,Sylas,Twitch,Elise,Galio,Vi,Aurora,Ezreal,Pantheon
63913,2025,LPL,TT,Bilibili Gaming,Bilibili Gaming,N/A,Poppy,Viego,Ahri,Miss Fortune,Seraphine,Maokai,Lee Sin,Ryze,Jinx,Lulu
63914,2025,LPL,TT,Bilibili Gaming,TT,N/A,Camille,Lillia,Taliyah,Kaisa,Nautilus,Aatrox,Wukong,Syndra,Xayah,Taric
63915,2025,LPL,Funplus Phoenix,Invictus Gaming,Invictus Gaming,N/A,Camille,Vi,Sylas,Kalista,Nautilus,Ambessa,Viego,Galio,Varus,Neeko
63916,2025,LPL,Funplus Phoenix,Invictus Gaming,Invictus Gaming,N/A,Gnar,Zyra,Zeri,Ashe,Braum,Jax,Nidalee,Corki,Ziggs,Leona
63917,2025,LPL,Funplus Phoenix,Invictus Gaming,Invictus Gaming,N/A,Udyr,Nocturne,Ahri,Jinx,Rakan,Aurora,Lee Sin,Ryze,Ezreal,Alistar
63920,2025,LPL,Top Esports,LGD Gaming,Top Esports,N/A,Jayce,Olaf,Orianna,Kalista,Renata Glasc,KSante,Xin Zhao,Azir,Ashe,Seraphine
63921,2025,LPL,LGD Gaming,Top Esports,Top Esports,N/A,Jax,Sejuani,Yone,Xayah,Lulu,Gnar,Vi,Aurora,Ezreal,Rakan
63922,2025,LPL,LGD Gaming,Top Esports,Top Esports,N/A,Udyr,Wukong,Ryze,Draven,Nautilus,Aatrox,Nidalee,Hwei,Varus,Rell
64214,2025,LPL,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Galio,Vi,Corki,Kaisa,Rell,Rumble,Sejuani,Yone,Ezreal,Alistar
64215,2025,LPL,Weibo Gaming,Bilibili Gaming,Weibo Gaming,N/A,KSante,Xin Zhao,Ryze,Varus,Karma,Ambessa,Nidalee,Ahri,Ashe,Braum
64216,2025,LPL,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,N/A,Maokai,Nocturne,Taliyah,Xayah,Rakan,Jax,Viego,Viktor,Miss Fortune,Leona
64217,2025,LPL,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Gnar,Zac,Aurora,Jhin,Neeko,Camille,Pantheon,LeBlanc,Caitlyn,Elise
64219,2025,LPL,Invictus Gaming,Top Esports,Top Esports,N/A,Aurora,Viego,Sylas,Ezreal,Karma,Rumble,Sejuani,Yone,Ashe,Rell
64220,2025,LPL,Invictus Gaming,Top Esports,Top Esports,N/A,Ambessa,Lillia,Azir,Varus,Braum,Jayce,Nidalee,Hwei,Jhin,Leona
64221,2025,LPL,Invictus Gaming,Top Esports,Invictus Gaming,N/A,Ornn,Vi,Ahri,Kaisa,Pantheon,KSante,Zyra,Tristana,Caitlyn,Nautilus
64222,2025,LPL,Top Esports,Invictus Gaming,Top Esports,N/A,Renekton,Xin Zhao,Akali,Jinx,Lulu,Maokai,Wukong,Orianna,Zeri,Yuumi
64224,2025,LPL,JD Gaming,TT,JD Gaming,N/A,Renekton,Nidalee,Azir,Varus,Leona,Ambessa,Lillia,Corki,Ezreal,Rell
64225,2025,LPL,TT,JD Gaming,TT,N/A,Rumble,Poppy,Viktor,Ashe,Braum,Kennen,Xin Zhao,Aurora,Jhin,Bard
64226,2025,LPL,JD Gaming,TT,JD Gaming,N/A,Jayce,Viego,Ryze,Senna,Ornn,Sion,Zyra,Hwei,Miss Fortune,Nautilus
64227,2025,LPL,TT,JD Gaming,JD Gaming,N/A,Galio,Pantheon,Akali,Zeri,Lulu,Maokai,Vi,Yone,Caitlyn,Karma
64229,2025,LPL,Ninjas in Pyjamas,Anyone s Legend,Ninjas in Pyjamas,N/A,Ambessa,Viego,Ryze,Miss Fortune,Nautilus,Renekton,Nidalee,Corki,Varus,Rell
64230,2025,LPL,Anyone s Legend,Ninjas in Pyjamas,Anyone s Legend,N/A,Rumble,Skarner,Azir,Ashe,Renata Glasc,Udyr,Zyra,Lee Sin,Ezreal,Leona
64231,2025,LPL,Ninjas in Pyjamas,Anyone s Legend,Ninjas in Pyjamas,N/A,Poppy,Wukong,Aurora,Smolder,Bard,KSante,Volibear,Viktor,Kaisa,Blitzcrank
64232,2025,LPL,Anyone s Legend,Ninjas in Pyjamas,Anyone s Legend,N/A,Gnar,Xin Zhao,Taliyah,Jinx,Lulu,Maokai,Jax,Karma,Aphelios,Rakan
64233,2025,LPL,Anyone s Legend,Ninjas in Pyjamas,Anyone s Legend,N/A,Aatrox,Sejuani,Yone,Ziggs,Shen,Olaf,Zac,Akali,Jhin,Alistar
64520,2025,LPL,Bilibili Gaming,TT,TT,N/A,Jayce,Nocturne,Aurora,Ezreal,Leona,Ambessa,Vi,Akali,Varus,Renata Glasc
64521,2025,LPL,Bilibili Gaming,TT,Bilibili Gaming,N/A,KSante,Viego,Galio,Xayah,Rakan,Camille,Xin Zhao,Taliyah,Miss Fortune,Neeko
64522,2025,LPL,TT,Bilibili Gaming,Bilibili Gaming,N/A,Gragas,Maokai,Azir,Ashe,Braum,Jax,Lillia,Ryze,Jhin,Alistar
64523,2025,LPL,TT,Bilibili Gaming,Bilibili Gaming,N/A,Kennen,Wukong,Yone,Caitlyn,Karma,Rumble,Sejuani,Lucian,Kalista,Pantheon
64525,2025,LPL,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,N/A,Poppy,Nocturne,Aurora,Kaisa,Rell,Ambessa,Sejuani,Viktor,Xayah,Braum
64526,2025,LPL,Top Esports,Ninjas in Pyjamas,Top Esports,N/A,Rumble,Wukong,Ahri,Varus,Leona,KSante,Vi,Akali,Jhin,Alistar
64527,2025,LPL,Ninjas in Pyjamas,Top Esports,Top Esports,N/A,Renekton,Zyra,Jayce,Senna,Sion,Gnar,Viego,Azir,Ezreal,Karma
64528,2025,LPL,Ninjas in Pyjamas,Top Esports,Top Esports,N/A,Gragas,Xin Zhao,Yasuo,Zeri,Yuumi,Camille,Jax,Orianna,Jinx,Lulu
64530,2025,LPL,JD Gaming,Anyone s Legend,Anyone s Legend,N/A,KSante,Nidalee,Jayce,Corki,Alistar,Ambessa,Vi,Ryze,Kaisa,Leona
64531,2025,LPL,JD Gaming,Anyone s Legend,JD Gaming,N/A,Renekton,Kindred,Taliyah,Varus,Nautilus,Gnar,Xin Zhao,Azir,Ashe,Renata Glasc
64532,2025,LPL,Anyone s Legend,JD Gaming,Anyone s Legend,N/A,Maokai,Lillia,Yone,Jhin,Poppy,Jax,Lee Sin,Ahri,Ezreal,Braum
64533,2025,LPL,JD Gaming,Anyone s Legend,JD Gaming,N/A,Wukong,Sejuani,Akali,Zeri,Rakan,Camille,Shen,Tristana,Ziggs,Rell
64534,2025,LPL,Anyone s Legend,JD Gaming,Anyone s Legend,N/A,Aurora,Volibear,Galio,Jinx,Lulu,Kennen,Viego,Hwei,Miss Fortune,Bard
64535,2025,LPL,T1 Esports Academy,DRX Challengers,T1 Esports Academy,T1 Esports Academy,Gnar,Ambessa,Orianna,Ashe,Poppy,KSante,Xin Zhao,Azir,Xayah,Rakan
64565,2025,LPL,Bilibili Gaming,Top Esports,Bilibili Gaming,N/A,Rumble,Xin Zhao,Aurora,Ezreal,Alistar,Ambessa,Sejuani,Akali,Corki,Rell
64566,2025,LPL,Top Esports,Bilibili Gaming,Top Esports,N/A,Jayce,Viego,Sylas,Xayah,Rakan,Jax,Maokai,Yone,Kaisa,Blitzcrank
64567,2025,LPL,Bilibili Gaming,Top Esports,Top Esports,N/A,KSante,Lillia,Taliyah,Sivir,Leona,Gnar,Shyvana,Ahri,Varus,Poppy
64568,2025,LPL,Bilibili Gaming,Top Esports,Top Esports,N/A,Aatrox,Vi,Galio,Jhin,Bard,Kennen,Nocturne,Orianna,Ashe,Renata Glasc
64570,2025,LPL,Divernex,Meavedron,Divernex,Divernex,Ambessa,Taric,Ahri,Varus,Rell,KSante,Vi,Taliyah,Ezreal,Leona
64597,2025,LPL,JD Gaming,Top Esports,JD Gaming,N/A,Rumble,Xin Zhao,Azir,Varus,Renata Glasc,Ambessa,Vi,Ahri,Ezreal,Karma
64598,2025,LPL,Top Esports,JD Gaming,Top Esports,N/A,Gnar,Nidalee,Yone,Miss Fortune,Neeko,Renekton,Lillia,Corki,Kalista,Alistar
64599,2025,LPL,JD Gaming,Top Esports,Top Esports,N/A,Jax,Sejuani,Jayce,Ziggs,Leona,Gragas,Lee Sin,Mel,Ashe,Braum
64600,2025,LPL,JD Gaming,Top Esports,Top Esports,N/A,KSante,Zyra,Viktor,Draven,Nautilus,Poppy,Viego,Aurora,Jinx,Lulu
64602,2025,LPL,HELL PIGS,Deep Cross Gaming,HELL PIGS,N/A,,,,,,,,,,
64653,2025,LPL,Top Esports,Anyone s Legend,Top Esports,N/A,Jayce,Vi,Ahri,Miss Fortune,Poppy,Wukong,Nidalee,Yone,Jhin,Leona
64654,2025,LPL,Anyone s Legend,Top Esports,Anyone s Legend,N/A,Gragas,Xin Zhao,Ryze,Varus,Rakan,Aatrox,Jax,Aurora,Kaisa,Alistar
64655,2025,LPL,Top Esports,Anyone s Legend,Top Esports,N/A,Ambessa,Lee Sin,Sylas,Xayah,Rell,Camille,Nocturne,Galio,Ashe,Lulu
64656,2025,LPL,Anyone s Legend,Top Esports,Top Esports,N/A,Ornn,Maokai,Azir,Corki,Karma,KSante,Pantheon,Hwei,Draven,Elise
64658,2025,LPL,Team Secret Club,Crvena zvezda Esports,Team Secret Club,Team Secret Club,Jayce,Xin Zhao,Neeko,Ezreal,Leona,KSante,Vi,Aurora,Kaisa,Alistar
65060,2025,LPL,Weibo Gaming,Edward Gaming,Weibo Gaming,N/A,Ambessa,Vi,Aurora,Varus,Leona,Aatrox,Wukong,Azir,Ezreal,Alistar
65061,2025,LPL,Team WE,Bilibili Gaming,Bilibili Gaming,N/A,Jayce,Wukong,Aurora,Corki,Rell,Ambessa,Sejuani,Yone,Ezreal,Alistar
65062,2025,LPL,Edward Gaming,Team WE,Edward Gaming,N/A,Gnar,Lillia,Jayce,Ziggs,Leona,Corki,Vi,Sylas,Varus,Rakan
65063,2025,LPL,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,N/A,Rumble,Xin Zhao,Galio,Varus,Renata Glasc,Ambessa,Vi,Aurora,Corki,Nautilus
65064,2025,LPL,Weibo Gaming,Team WE,Weibo Gaming,N/A,Ambessa,Xin Zhao,Galio,Miss Fortune,Leona,Aatrox,Wukong,Aurora,Ezreal,Poppy
65065,2025,LPL,Edward Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Aatrox,Nocturne,Taliyah,Ezreal,Leona,Gnar,Poppy,Akali,Varus,Renata Glasc
65066,2025,LPL,Invictus Gaming,LGD Gaming,Invictus Gaming,N/A,Ambessa,Vi,Taliyah,Varus,Alistar,Udyr,Xin Zhao,Azir,Ashe,Seraphine
65067,2025,LPL,LNG Esports,JD Gaming,JD Gaming,N/A,Gwen,Vi,Aurora,Kalista,Senna,Ambessa,Wukong,Galio,Kaisa,Neeko
65068,2025,LPL,LGD Gaming,LNG Esports,LGD Gaming,N/A,Gwen,Vi,Taliyah,Xayah,Alistar,Ambessa,Nocturne,Galio,Varus,Nautilus
65069,2025,LPL,JD Gaming,Invictus Gaming,Invictus Gaming,N/A,Gnar,Nidalee,Azir,Miss Fortune,Leona,Renekton,Sejuani,Yone,Ezreal,Braum
65070,2025,LPL,Invictus Gaming,LNG Esports,Invictus Gaming,N/A,Ambessa,Skarner,Orianna,Corki,Rell,Gwen,Nocturne,Azir,Varus,Rakan
65071,2025,LPL,LGD Gaming,JD Gaming,JD Gaming,N/A,Jax,Sejuani,Yone,Draven,Nautilus,Gwen,Vi,Ahri,Varus,Alistar
65072,2025,LPL,Hyper Vortex Esports,Saigon Secret,Hyper Vortex Esports,Hyper Vortex Esports,KSante,Vi,Taliyah,Kaisa,Poppy,Rumble,Kindred,Galio,Kalista,Renata Glasc
65073,2025,LPL,Saigon Secret,Hyper Vortex Esports,Hyper Vortex Esports,Hyper Vortex Esports,Renekton,Skarner,Viktor,Ezreal,Braum,Ambessa,Sejuani,Akali,Corki,Pantheon
65074,2025,LPL,Saigon Secret,Hyper Vortex Esports,Saigon Secret,Saigon Secret,Gnar,Lillia,Jayce,Jinx,Nautilus,Gangplank,Maokai,Yone,Miss Fortune,Leona
65075,2025,LPL,Hyper Vortex Esports,Saigon Secret,Hyper Vortex Esports,Hyper Vortex Esports,Aatrox,Xin Zhao,Aurora,Jhin,Elise,Kennen,Jax,Orianna,Ashe,Rell
65076,2025,LPL,Saigon Dino,Team Flash,Saigon Dino,Saigon Dino,Aatrox,Maokai,Corki,Ezreal,Leona,Rumble,Viego,Ryze,Varus,Nautilus
65081,2025,LPL,TT,Royal Never Give Up,TT,N/A,Rumble,Poppy,Ryze,Caitlyn,Neeko,Ornn,Lillia,Ambessa,Kalista,Renata Glasc
65082,2025,LPL,Ultra Prime,Anyone s Legend,Anyone s Legend,N/A,Ambessa,Vi,Akali,Ziggs,Leona,Gwen,Sejuani,Yone,Varus,Renata Glasc
65083,2025,LPL,Royal Never Give Up,Ultra Prime,Ultra Prime,N/A,Ambessa,Vi,Akali,Ashe,Braum,Gwen,Naafiri,Galio,Varus,Leona
65084,2025,LPL,Anyone s Legend,TT,Anyone s Legend,N/A,Gwen,Wukong,Galio,Corki,Alistar,Akali,Xin Zhao,Ambessa,Ashe,Braum
65085,2025,LPL,TT,Ultra Prime,Ultra Prime,N/A,Gnar,Nidalee,Jayce,Ezreal,Leona,Gwen,Lee Sin,Ryze,Varus,Alistar
65086,2025,LPL,Royal Never Give Up,Anyone s Legend,Royal Never Give Up,N/A,Gwen,Vi,Aurora,Kaisa,Rell,Vladimir,Sejuani,Yone,Ezreal,Leona
65087,2025,LPL,Ninjas in Pyjamas,OMG,Ninjas in Pyjamas,N/A,Gwen,Vi,Galio,Jhin,Alistar,Ambessa,Sejuani,Corki,Varus,Renata Glasc
65088,2025,LPL,Funplus Phoenix,Top Esports,Top Esports,N/A,Jayce,Maokai,Corki,Ezreal,Leona,Sion,Sejuani,Yone,Varus,Braum
65089,2025,LPL,OMG,Funplus Phoenix,Funplus Phoenix,N/A,Aatrox,Xin Zhao,Aurora,Varus,Alistar,Gnar,Vi,Ahri,Miss Fortune,Rakan
65090,2025,LPL,Top Esports,Ninjas in Pyjamas,Top Esports,N/A,Rumble,Naafiri,Taliyah,Miss Fortune,Alistar,Ambessa,Viego,Aurora,Jhin,Rell
65091,2025,LPL,Ninjas in Pyjamas,Funplus Phoenix,Ninjas in Pyjamas,N/A,Gwen,Xin Zhao,Taliyah,Kaisa,Rakan,Gnar,Vi,Aurora,Kalista,Renata Glasc
65092,2025,LPL,OMG,Top Esports,Top Esports,N/A,Ambessa,Nocturne,Aurora,Miss Fortune,Nautilus,Jayce,Naafiri,Ryze,Varus,Alistar
65093,2025,LPL,Edward Gaming,Weibo Gaming,Weibo Gaming,N/A,Gwen,Sejuani,Yone,Ziggs,Leona,Ambessa,Xin Zhao,Aurora,Varus,Rakan
65094,2025,LPL,Bilibili Gaming,Team WE,Bilibili Gaming,N/A,Renekton,Skarner,Aurora,Kaisa,Rell,Ambessa,Sejuani,Sylas,Ezreal,Alistar
65095,2025,LPL,Weibo Gaming,Bilibili Gaming,Weibo Gaming,N/A,Gwen,Xin Zhao,Taliyah,Jhin,Neeko,Rumble,Poppy,Aurora,Kalista,Renata Glasc
65096,2025,LPL,Team WE,Edward Gaming,Team WE,N/A,Rumble,Skarner,Corki,Ezreal,Nautilus,Ambessa,Lillia,Galio,Kaisa,Rell
65097,2025,LPL,Bilibili Gaming,Edward Gaming,Bilibili Gaming,N/A,Jax,Skarner,Ahri,Kalista,Neeko,Ambessa,Zyra,Ryze,Ezreal,Rell
65098,2025,LPL,Team WE,Weibo Gaming,Weibo Gaming,N/A,Jayce,Naafiri,Galio,Ezreal,Rell,KSante,Vi,Ryze,Varus,Alistar
65099,2025,LPL,LGD Gaming,Invictus Gaming,Invictus Gaming,N/A,Rumble,Naafiri,Taliyah,Xayah,Alistar,Gwen,Vi,Ahri,Kaisa,Rakan
65100,2025,LPL,JD Gaming,LNG Esports,JD Gaming,N/A,Jax,Skarner,Taliyah,Ezreal,Karma,Ambessa,Vi,Ahri,Varus,Rell
65101,2025,LPL,Invictus Gaming,JD Gaming,Invictus Gaming,N/A,Jayce,Sejuani,Taliyah,Miss Fortune,Alistar,Gwen,Vi,Ryze,Jhin,Rakan
65102,2025,LPL,LNG Esports,LGD Gaming,LGD Gaming,N/A,Gwen,Poppy,Corki,Ezreal,Alistar,Jax,Naafiri,Aurora,Miss Fortune,Nautilus
65103,2025,LPL,JD Gaming,LGD Gaming,JD Gaming,N/A,Gwen,Xin Zhao,Taliyah,Ezreal,Alistar,Jax,Naafiri,Akali,Varus,Rell
65104,2025,LPL,LNG Esports,Invictus Gaming,Invictus Gaming,N/A,Rumble,Sejuani,Corki,Kaisa,Rell,Gwen,Naafiri,Ryze,Ezreal,Braum
65105,2025,LPL,Royal Never Give Up,TT,TT,N/A,Ambessa,Vi,Aurora,Ezreal,Karma,Renekton,Sejuani,Ryze,Ashe,Seraphine
65106,2025,LPL,Anyone s Legend,Ultra Prime,Anyone s Legend,N/A,Sion,Poppy,Aurora,Varus,Alistar,Ambessa,Sejuani,Yone,Mel,Rakan
65107,2025,LPL,TT,Anyone s Legend,Anyone s Legend,N/A,Camille,Skarner,Taliyah,Miss Fortune,Alistar,Sion,Naafiri,Ryze,Kaisa,Nautilus
65108,2025,LPL,Ultra Prime,Royal Never Give Up,Royal Never Give Up,N/A,Gwen,Vi,Akali,Xayah,Rakan,Rumble,Sejuani,Yone,Kaisa,Rell
65109,2025,LPL,Anyone s Legend,Royal Never Give Up,Anyone s Legend,N/A,Rumble,Xin Zhao,Ryze,Kalista,Renata Glasc,Ambessa,Wukong,Galio,Kaisa,Neeko
65110,2025,LPL,Ultra Prime,TT,TT,N/A,Rumble,Wukong,Ryze,Ezreal,Karma,Galio,Lillia,Yone,Varus,Alistar
65111,2025,LPL,OMG,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Jayce,Maokai,Yone,Kaisa,Rakan,Sion,Skarner,Aurora,Varus,Alistar
65112,2025,LPL,Top Esports,Funplus Phoenix,Top Esports,N/A,Renekton,Vi,Aurora,Ashe,Braum,Ambessa,Sejuani,Sylas,Miss Fortune,Alistar
65113,2025,LPL,Ninjas in Pyjamas,Top Esports,Top Esports,N/A,Gwen,Maokai,Pantheon,Kaisa,Rakan,Kennen,Skarner,Azir,Varus,Renata Glasc
65114,2025,LPL,Funplus Phoenix,OMG,OMG,N/A,Gwen,Maokai,Corki,Jhin,Alistar,Rumble,Xin Zhao,Ahri,Kaisa,Rell
65115,2025,LPL,Top Esports,OMG,Top Esports,N/A,Jayce,Naafiri,Ryze,Ezreal,Neeko,Gwen,Poppy,Taliyah,Jinx,Nautilus
65116,2025,LPL,Funplus Phoenix,Ninjas in Pyjamas,Funplus Phoenix,N/A,Ambessa,Naafiri,Sylas,Kalista,Neeko,Singed,Vi,Pantheon,Varus,Renata Glasc
65117,2025,LPL,Fuego,Icon Esports,Icon Esports,Fuego,Ambessa,Maokai,Azir,Kalista,Alistar,Camille,Sejuani,Ryze,Tristana,Rell
65118,2025,LPL,Icon Esports,Fuego,Fuego,Icon Esports,Galio,Xin Zhao,Vladimir,Ashe,Lulu,Rumble,Vi,Aurora,Jhin,Bard
65119,2025,LPL,Fuego,Icon Esports,Fuego,Icon Esports,Jayce,Viego,Viktor,Ezreal,Leona,Malphite,Skarner,Akali,Sivir,Nautilus
65120,2025,LPL,INFINITY,ODD Esports,INFINITY,ODD Esports,Jayce,Vi,Taliyah,Corki,Leona,Rumble,Pantheon,Zoe,Kalista,Nautilus
65121,2025,LPL,ODD Esports,INFINITY,INFINITY,INFINITY,Ornn,Jarvan IV,Aurora,Miss Fortune,Rakan,Gnar,Zyra,Tristana,Ashe,Rell
65359,2025,LPL,Edward Gaming,Team WE,Team WE,N/A,Ambessa,Nocturne,Aurora,Miss Fortune,Rell,Aatrox,Viego,Taliyah,Varus,Alistar
65360,2025,LPL,Royal Never Give Up,Ultra Prime,Ultra Prime,N/A,Gwen,Sejuani,Yone,Corki,Braum,Rumble,Wukong,Yasuo,Kaisa,Rell
65361,2025,LPL,LGD Gaming,Funplus Phoenix,Funplus Phoenix,N/A,Jax,Vi,Taliyah,Ezreal,Rell,Gwen,Xin Zhao,Galio,Miss Fortune,Nautilus
65362,2025,LPL,Team WE,Ultra Prime,Ultra Prime,N/A,Gwen,Xin Zhao,Taliyah,Ezreal,Karma,Rumble,Naafiri,Zed,Kaisa,Alistar
65363,2025,LPL,Funplus Phoenix,Ultra Prime,Funplus Phoenix,N/A,Gwen,Naafiri,Galio,Miss Fortune,Neeko,Rumble,Poppy,Taliyah,Varus,Alistar
65364,2025,LPL,Ultra Prime,Funplus Phoenix,Ultra Prime,N/A,Camille,Vi,Akali,Ezreal,Rell,Ambessa,Skarner,Sylas,Xayah,Rakan
